"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPBP1|GPBP1",23645.0028869169,0.133733397459183,0.0142626923849127,9.37644827849245,6.82324905351992e-21,1.64060426267347e-19
"WDR1|WDR1",23666.4223719862,-0.0648926926010723,0.0142335980789325,-4.55912076772222,5.13682266894557e-06,3.42817186090407e-05
"RAMP1|RAMP1",2256.55139147352,-0.23700045810133,0.0554504704925198,-4.27409282547569,1.91917074056924e-05,0.000115567825989607
"RPL22L1|RPL22L1",17578.640295748,0.0663700796235717,0.0167873522718413,3.95357639184705,7.69916673455016e-05,0.000414812872813805
"ZNF165|ZNF165",904.876022729782,0.348132102953695,0.0890047489392058,3.91138795516951,9.17672270126185e-05,0.000487066679263452
"C4orf27|C4orf27",2317.17297148213,0.134260874188449,0.0553004032416143,2.42784620578347,0.0151887825685918,0.0457722400917052
"HIST1H2BE|HIST1H2BE",1038.50708442349,-0.440224035484655,0.0828488952552388,-5.31357761776332,1.07493618287609e-07,8.91112751298705e-07
"RBM6|RBM6",11203.6351860872,0.240605164101124,0.0221872471202385,10.8443000069915,2.12254400846313e-27,6.61696995373988e-26
"SMIM7|SMIM7",4106.49998807285,0.102519201918529,0.0380763930460989,2.69246096378953,0.00709268380827477,0.0238788195441942
"ITM2B|ITM2B",5777.22354007258,-0.206222141926274,0.0325319019122981,-6.33907425647056,2.31149819144912e-10,2.59059727059847e-09
"PRRC2A|PRRC2A",14867.9163240665,-0.109083618588053,0.0189713888871042,-5.74990156161962,8.92954243513795e-09,8.41511639770019e-08
"CD2AP|CD2AP",19412.1460148139,-0.132968632137635,0.01628351092867,-8.16584535854117,3.19191960550919e-16,5.8023621676019e-15
"ZFY|ZFY",10932.2214553562,0.125486322524804,0.0221955874532066,5.6536607913333,1.57066039078989e-08,1.44392870392688e-07
"CMC1|CMC1",659.43804343561,-0.350964678683526,0.104507121785624,-3.35828480094842,0.000784277620447715,0.00343637764487608
"HSPG2|HSPG2",1707.54306594267,-0.220921927813491,0.0624607582747731,-3.53697159489525,0.000404743193776694,0.00189462286876277
"ATRIP|ATRIP",1189.3046070944,0.226082388583544,0.0802052239719554,2.81879879373687,0.00482037237271072,0.0171527341239386
"RNF146|RNF146",3882.64867347947,-0.107023961340028,0.0408425610781144,-2.62040279832935,0.00878259632113973,0.0286989852315605
"MAB21L3|MAB21L3",152.898584383232,0.710092929921168,0.226143534796107,3.14000986391847,0.00168942146190277,0.00683479846207145
"EEF1A1|EEF1A1",1481610.31007008,-0.071890481250779,0.00886076875492916,-8.11334583252577,4.92446611754749e-16,8.78693223948177e-15
"ATP2C1|ATP2C1",28515.9754185918,-0.0436088528397334,0.0131980842512437,-3.3041805166249,0.000952544760851757,0.00409039249585519
"RAB11FIP2|RAB11FIP2",6941.27018605371,0.166041381900994,0.028224010579683,5.88298326462927,4.02936682731627e-09,3.92827056399971e-08
"CIRBP|CIRBP",40180.7356456268,-0.1462339045429,0.011298715856388,-12.9425243011331,2.58978002502053e-38,1.12926067264641e-36
"ZNF317|ZNF317",6901.77986769291,0.0746848218750726,0.0294304802399938,2.53766915340992,0.0111593424897792,0.0352426277372835
"FBXO44|FBXO44",1370.6980334221,-0.185919743204912,0.0699856830417846,-2.65653966817627,0.00789471622882882,0.0261953136234763
"SLC22A10|SLC22A10",2218.62190346514,0.175721527706455,0.0548161562038172,3.20565212659362,0.00134756794071817,0.00557655442297196
"PARK7|PARK7",78164.3011953744,0.159053352306022,0.00862592744998522,18.4389856311966,6.39293237461332e-76,6.4697429800098e-74
"CDC7|CDC7",4160.62685275159,0.107204142688015,0.0382505020248905,2.80268589986753,0.00506789997799432,0.0178833701799586
"UHRF1|UHRF1",1334.3128774178,-0.241666562126027,0.0727727345682693,-3.3208393715,0.000897471733559411,0.003877226562217
"APEX1|APEX1",33837.3308732238,-0.0907909599096741,0.0124213512043686,-7.30926599013986,2.68605592784299e-13,3.95071631642937e-12
"SCLT1|SCLT1",1686.03621230908,0.263175577357642,0.0633667134962152,4.15321487950233,3.27836622988965e-05,0.000189343800866838
"ZNF552|ZNF552",4290.33429034672,-0.169884490713903,0.039970029064008,-4.25029690225769,2.13487338783051e-05,0.000127201309368935
"NOA1|NOA1",8194.19834939605,-0.12615630419448,0.0258451557106816,-4.88123598893006,1.05422992237273e-06,7.75714160461022e-06
"ANKRD46|ANKRD46",4352.62645993946,0.214500556782135,0.0373255247864962,5.74675260452704,9.09736829823906e-09,8.56732024252916e-08
"KIAA0368|KIAA0368",59608.6517833708,0.0307680405712124,0.00921962708092707,3.33723265606515,0.000846170838304466,0.00368139965936698
"HES4|HES4",1000.108655004,-0.390204075488868,0.0828717958245817,-4.70852684687598,2.49513506686013e-06,1.74865770758089e-05
"KLHL8|KLHL8",10634.5183774548,0.079034360405883,0.022390677550513,3.52978869119001,0.000415891691049106,0.00193944539969633
"RNF34|RNF34",7585.15656946129,-0.0755546051824766,0.0271753911372588,-2.78025824176225,0.00543156859022334,0.0189594598846895
"TRIP11|TRIP11",25989.5695468223,0.217495456736668,0.0138366944031221,15.7187439716522,1.12532481864397e-55,7.48065189491708e-54
"SETD3|SETD3",11542.3845637726,0.0539965787359123,0.0211034637964839,2.5586595289115,0.0105076596286414,0.0334729556551577
"LGR4|LGR4",3621.91169005022,-0.219169597495842,0.0410896522153457,-5.33393654312775,9.61061207850181e-08,8.03016083774264e-07
"PUSL1|PUSL1",532.188837992428,-0.310229871477633,0.118521165959786,-2.61750607130286,0.00885749125855774,0.0288943515282897
"SSR4|SSR4",4468.58137271295,-0.129531487749613,0.0368600347262786,-3.51414448498244,0.000441172777165024,0.00204538257474697
"FBXO11|FBXO11",7988.2123551686,0.133052859935725,0.0262284938298942,5.07283646551131,3.91929301149911e-07,3.02900295943372e-06
"RNF216|RNF216",7401.25483521111,0.0775529489441499,0.0273244731125724,2.83822303268737,0.00453654713209155,0.0163010375353189
"FRYL|FRYL",17308.608082168,-0.238861040060121,0.0178617107772203,-13.3727974346527,8.7198627025539e-41,4.10590479546297e-39
"SAP18|SAP18",15518.480753116,0.0523012775141515,0.0183443067454069,2.85109043585126,0.00435695755667521,0.0157181967081864
"HOXC13-AS|HOXC13-AS",468.493129871485,0.335511347979244,0.122471498146167,2.73950554257789,0.00615316773046755,0.0211301867796583
"DOCK4-AS1|DOCK4-AS1",94.2357845717723,-1.04807419748601,0.291870967603727,-3.59088197805608,0.000329560853710635,0.00157033546632815
"NUDT12|NUDT12",7702.72540612531,0.071481770303061,0.0265181908810919,2.69557492151659,0.0070267273622699,0.0237017935895046
"CCDC125|CCDC125",5183.80816817057,0.126919734313744,0.0332741664743985,3.81436254493098,0.000136534905445021,0.000701876365708846
"LMAN1|LMAN1",52578.5671810243,0.0986119968023573,0.00969628792524653,10.1700772050712,2.69694815934818e-24,7.4792053147077e-23
"TADA1|TADA1",3123.11806008559,0.17554545681293,0.0465799527087948,3.76869117730523,0.000164105771365787,0.00083287363977973
"BOP1|BOP1",2370.82581929333,-0.134949078996886,0.0517479294688351,-2.60781601084461,0.00911219180489954,0.0295835367647217
"RCN2|RCN2",6509.01594608904,-0.329986808188999,0.0299605935818676,-11.0140277190206,3.27048462317247e-28,1.05597718987719e-26
"LOC440300|LOC440300",413.007298270763,-0.538173959439872,0.130325663852254,-4.12945496329857,3.63624219994149e-05,0.000208415386616258
"UTP15|UTP15",6421.33215534341,0.120774323761934,0.029547127898459,4.08751483991894,4.36018793543196e-05,0.000245550284852129
"DHCR7|DHCR7",5715.21525347424,-0.121238080602828,0.0318759534669695,-3.80343385582043,0.000142704109060033,0.000732202203164248
"NHP2|NHP2",8044.95697495989,-0.0745792762121315,0.0270133003279942,-2.76083541465106,0.00576537226635732,0.0199653251542573
"COASY|COASY",1880.27683114321,-0.282901915042124,0.0597671410344564,-4.73340216958058,2.20787404497324e-06,1.55456801266262e-05
"MYO5A|MYO5A",22817.5171591981,-0.0574505013161952,0.0148470443367873,-3.86949078974912,0.000109062901076128,0.00057281254899046
"SPCS1|SPCS1",11191.0175856678,-0.0925687515249285,0.0214227528481946,-4.3210483816383,1.55289616556428e-05,9.50307982906914e-05
"UQCRC1|UQCRC1",16817.1084492316,-0.146269482180378,0.0172396790388083,-8.4844666684983,2.16710375898559e-17,4.27152530168656e-16
"CDYL2|CDYL2",3229.66607219352,-0.422939661881571,0.0437950018105585,-9.65725869155243,4.5795421432131e-22,1.1543340335337e-20
"YWHAB|YWHAB",32242.1479958887,-0.042238363885933,0.0130084665749397,-3.24699023075506,0.00116632393115745,0.00490777024756607
"SDE2|SDE2",15281.5954937046,0.0854969065812036,0.0182274471710264,4.69055846268511,2.7246036299437e-06,1.90063527909807e-05
"FUS|FUS",1401.93466830016,-0.302507095392262,0.0736684269506685,-4.10633303728385,4.01989784124959e-05,0.000228665413696249
"TRIM21|TRIM21",3581.6589033364,0.180650025143,0.0432963429269684,4.17240840520221,3.01396774607594e-05,0.000175117466171961
"MAST4|MAST4",19730.4980646309,0.0789545505463709,0.0156800105334816,5.03536336138159,4.76943240354218e-07,3.62953270619728e-06
"PPP4R3A|PPP4R3A",11098.0062843955,-0.0669810520911236,0.0218267545049075,-3.068759126606,0.002149498246246,0.00847306036659057
"DIP2A|DIP2A",8396.75417901752,-0.269896597296958,0.026661200523943,-10.123197455215,4.35936843990644e-24,1.19429081643578e-22
"LUC7L3|LUC7L3",5016.8919476473,0.17936004137947,0.03401018944403,5.27371485756172,1.33689570624636e-07,1.09876622257012e-06
"RPS6KA4|RPS6KA4",2198.1902913105,-0.225613954996596,0.0544582903609416,-4.14287619940436,3.42977111407338e-05,0.000197331888323925
"TFAM|TFAM",14014.1858547173,0.10547218041295,0.0192854774011501,5.46899504840155,4.52594391535442e-08,3.9444939226299e-07
"ZNF776|ZNF776",7774.33904035899,-0.124855906094601,0.0265676302796076,-4.69954997041779,2.60735419472412e-06,1.82165534439226e-05
"RPS4X|RPS4X",165861.534585246,0.0713668564106918,0.00721206610961356,9.89548006438279,4.35515826305708e-23,1.1401602549289e-21
"RNU1-28P|RNU1-28P",192.405634568056,0.650682375107619,0.194617006345257,3.34339936332843,0.000827587051459726,0.00360749212627623
"GGCT|GGCT",11964.8390329663,0.261620492938565,0.0206886090722416,12.6456298741508,1.18272876496394e-36,5.02789491588588e-35
"CCDC117|CCDC117",14213.3678879969,0.0892056338260646,0.0345202333088067,2.58415500926834,0.00976179103256675,0.0313700956067637
"APTX|APTX",6089.89599908643,0.0733089321356173,0.0304792844833386,2.4052051541988,0.0161633890783244,0.0482376142806243
"ABCA1|ABCA1",4963.19120247183,0.557235370153779,0.034647568376882,16.0829575135664,3.35950383088424e-58,2.33631956157032e-56
"BSG|BSG",24290.9270140736,-0.111892402689953,0.0141437825328457,-7.91106639472916,2.55193375312161e-15,4.27556870564302e-14
"PI4K2B|PI4K2B",2398.4959547259,-0.141272424934573,0.051434246285893,-2.74666073940933,0.00602053760965439,0.0207166989405032
"RBM12|RBM12",26136.8251071,-0.0628292272537511,0.0137897792868841,-4.55621703195134,5.20831222402998e-06,3.47417226119383e-05
"FOXRED2|FOXRED2",2867.06139183206,-0.149983437455386,0.047060356034519,-3.18704425749291,0.00143734779133731,0.00590305069604037
"TFIP11|TFIP11",7115.80413232244,0.150753797991195,0.0296866190902078,5.07817335254997,3.81080917669234e-07,2.95305047114999e-06
"THOC1|THOC1",5503.13084361968,0.228519088594677,0.0324485912665184,7.04249644361204,1.88825656209418e-12,2.57612145257135e-11
"EPB41L4B|EPB41L4B",21016.0148930596,-0.0808592120812659,0.0153532921865306,-5.26657156646854,1.3899507583195e-07,1.13891977242119e-06
"SMCO4|SMCO4",2612.4522232893,-0.15645451416789,0.0506412134686273,-3.08947008674693,0.00200513897228172,0.00797878216053766
"TMEM104|TMEM104",478.187574127726,-0.376113956950108,0.124287626647412,-3.02615768838432,0.00247683094879292,0.00961313809289662
"LONRF1|LONRF1",3364.19780754745,-0.225451951603887,0.0428464461744769,-5.26185884088996,1.42606237416139e-07,1.16428849223376e-06
"LRRFIP1|LRRFIP1",18061.2360537669,0.115716205837938,0.0168657446889297,6.86101965683684,6.83707537199193e-12,8.9151518384214e-11
"LRCH3|LRCH3",5255.54758975353,0.129636557908456,0.0340558400073241,3.80658817637669,0.000140897072550562,0.000723751970022033
"RMND5A|RMND5A",40864.1386967711,0.0732677867593251,0.0108598935340802,6.7466395070447,1.51308582220154e-11,1.92485523779316e-10
"ZNF589|ZNF589",2914.65050339047,-0.183720540181196,0.0483126886839455,-3.80273889087542,0.000143105161672222,0.000733704762736108
"AKAP13|AKAP13",12815.9041349375,-0.109418489746895,0.019972791150133,-5.47837750489704,4.29243587648062e-08,3.75062647686557e-07
"DNTTIP2|DNTTIP2",13521.3432496499,0.147606029006101,0.0193846573479838,7.61458025057396,2.64549773294591e-14,4.17158078563715e-13
"PEX16|PEX16",1175.4641973539,-0.285911145459497,0.0764596594576765,-3.73937246761818,0.000184480211876022,0.000925883106310411
"UTP6|UTP6",9215.54377289411,0.28972680388113,0.0248556082350338,11.6563956569271,2.12863837709187e-31,7.82289025250485e-30
"PTRH2|PTRH2",2745.35316326933,-0.135840839654295,0.0480015040847045,-2.82992881670098,0.0046558361549671,0.0166678442707257
"RPL27A|RPL27A",17147.6138400881,-0.287442811047017,0.0169669070104927,-16.9413795259947,2.22837138964302e-64,1.83145117666358e-62
"PSMF1|PSMF1",8189.36467188691,-0.0722529901503929,0.0255739896600826,-2.82525296642196,0.00472433015823741,0.0168863050279013
"COL5A2|COL5A2",2211.50057060717,0.191644991217833,0.0544548208445195,3.51933930266745,0.000432623032114518,0.00201055549640335
"VGLL4|VGLL4",6593.71125535971,0.293080803805856,0.0339692480898955,8.62782723451085,6.25284339613035e-18,1.27128649617577e-16
"ENDOD1|ENDOD1",55642.9293060097,-0.798414122988794,0.00966927271585608,-82.5723036728006,0,0
"MIF-AS1|MIF-AS1",6540.22163224208,-0.158361701760528,0.0316441962914656,-5.00444695456646,5.60226357258431e-07,4.22068312821199e-06
"STRA13|STRA13",854.361124806972,-0.21425926903404,0.0884687078111271,-2.42186502250564,0.0154410846856309,0.0464293901157075
"PTDSS2|PTDSS2",1293.85279734133,-0.213285372263513,0.072847280609291,-2.92784261100214,0.00341322776575918,0.0127301379899506
"PRELID3B|PRELID3B",20253.9187298617,0.170517082888232,0.0159791175337983,10.6712453004718,1.38754162283161e-26,4.14459293991618e-25
"LOC257396|LOC257396",2351.34823057515,0.219933826377498,0.0519765472462999,4.23140508613055,2.32235990145475e-05,0.000137346369924239
"STK25|STK25",10185.3880191184,-0.0632038392439022,0.0230997288930559,-2.73612904880898,0.00621666412112622,0.0213104606032843
"SLC30A5|SLC30A5",14013.3583643611,0.110470119519166,0.0196888287953979,5.61080197644809,2.01391111756152e-08,1.8304724306469e-07
"CHURC1-FNTB|CHURC1-FNTB",3460.41581168246,0.81299974504649,0.225227324795152,3.60968521819423,0.000306568807299577,0.00147007765056208
"ZNF557|ZNF557",5645.58043613028,0.171389103346667,0.0324285361119472,5.28513229073958,1.25613948294741e-07,1.03679291103164e-06
"NQO2|NQO2",2695.2991363425,-0.13045857836915,0.0486307273001574,-2.6826367938924,0.00730442720068639,0.0244701920129714
"C18orf21|C18orf21",1328.24984804782,0.203438348754527,0.0713786485806568,2.85012889428195,0.00437015151455592,0.0157616023108758
"BCL7B|BCL7B",1550.50726547091,-0.172514958338888,0.0676215812591375,-2.55118196183229,0.010735825821384,0.0341276450923086
"GFM1|GFM1",12385.9954251177,-0.0791461087691494,0.0207374333886801,-3.81658169965975,0.000135313283644206,0.000696124218322866
"PPIA|PPIA",72126.1059835227,0.0809293520418652,0.00860564085575456,9.40422141690331,5.24168297554851e-21,1.26724075664793e-19
"NUDT2|NUDT2",5477.43985723336,0.142632222258774,0.0330527741510355,4.31528747351167,1.59395337771268e-05,9.74553731071313e-05
"ANAPC11|ANAPC11",2516.13915974023,-0.205483616584136,0.0512827995490817,-4.00687205829065,6.15281701953619e-05,0.000337943910902917
"GPSM2|GPSM2",3854.96123901588,0.159744818969139,0.039472682959653,4.04697139873725,5.18845780534337e-05,0.000289193079729804
"MICAL2|MICAL2",9863.6103774395,-0.144420716583817,0.0236737279546511,-6.10046363886861,1.05761239902332e-09,1.1007123363895e-08
"BOLA3|BOLA3",1233.9931155743,0.183344511952555,0.0731994328570131,2.50472585369203,0.0122546337319077,0.0382210414071758
"AGRN|AGRN",5033.11057969313,-0.180612525345684,0.0339092099563127,-5.32635604245508,1.00202626444047e-07,8.35186119980158e-07
"ZIC5|ZIC5",480.129507728913,0.338582004579273,0.119534741019005,2.83249875051339,0.0046185746685526,0.0165388146501827
"SLC35A5|SLC35A5",4739.09565898127,0.177594013338698,0.0350670907763194,5.06440681012027,4.09673977507064e-07,3.14230136254146e-06
"DIXDC1|DIXDC1",2717.7986811492,0.137734315030129,0.0484452713031237,2.84309100403879,0.00446783113348537,0.0160796863060497
"FAM175A|FAM175A",3408.11514020928,0.155936088518833,0.043350120751572,3.59713158384175,0.000321745741388071,0.00153633591512804
"TNFSF15|TNFSF15",2322.26107258791,0.736827191285353,0.0533593190512953,13.8087817533246,2.25614783898886e-43,1.13317114238992e-41
"PSME2|PSME2",8014.07386972528,0.216954223865113,0.0259424792071887,8.36289477703405,6.11977919399334e-17,1.16887782605273e-15
"ANKRD6|ANKRD6",590.602533679009,-0.338386766573985,0.111215189025257,-3.04263086310214,0.00234519821854445,0.0091572798853099
"THOC5|THOC5",11660.5945441296,0.108156002078196,0.0209799853423053,5.1551991249538,2.53361548395597e-07,2.00457173733529e-06
"CENPN|CENPN",5085.82531576936,-0.848925221357012,0.0356687857664012,-23.8002276532965,3.32169201925344e-125,6.34443175677407e-123
"FAM173B|FAM173B",5165.81180159529,0.140389524785365,0.0334412172994596,4.19809851801158,2.69165537363344e-05,0.000157674032491763
"RIPK4|RIPK4",3402.25948937209,-0.363008089721647,0.0430342571713284,-8.43532835425592,3.3027421876021e-17,6.44438659080174e-16
"TAF5|TAF5",1505.91317627136,0.16574363692316,0.0658296463162668,2.51776587294536,0.01181017968785,0.0370135998952933
"LPAR3|LPAR3",6753.43611405277,-0.581722513557908,0.0288417456915393,-20.1694626871548,1.8160095151846e-90,2.28026898476096e-88
"SEC61G|SEC61G",8260.63009678113,0.110019694676295,0.0265071480733394,4.15056702335138,3.31652630949481e-05,0.000191466212358702
"HNRNPA2B1|HNRNPA2B1",21183.2604199303,0.0636645318984156,0.0153520845843789,4.14696333572807,3.36913989091803e-05,0.000194172996433231
"WASL|WASL",4588.03190491009,-0.136453191075336,0.0357355185950605,-3.81841922098752,0.000134309548172029,0.000691222687954794
"ZNF251|ZNF251",4176.49695104918,0.269987830736573,0.0381807097046385,7.07131514382962,1.53472151009166e-12,2.10864826731034e-11
"HNRNPA1L2|HNRNPA1L2",3275.71327953569,-0.111113670354087,0.0432980757283864,-2.56624961929292,0.0102804815802006,0.032826374077961
"SPSB1|SPSB1",202.765044136531,-0.572606411810238,0.198954139115162,-2.8780824282263,0.0040010058072656,0.0145971589325609
"DLD|DLD",21259.5900416149,-0.0769818242782117,0.0151470165421994,-5.08230938176778,3.72873429608916e-07,2.89772869852522e-06
"CENPF|CENPF",23857.1100606731,0.0891009569784816,0.0144320983286179,6.17380473370255,6.66658691802925e-10,7.04642129348361e-09
"LOC101927078|LOC101927078",145.867327658617,-1.22503885011366,0.235120234762232,-5.21026551097353,1.88570574248804e-07,1.51672927484462e-06
"TMEM258|TMEM258",4725.50417296251,0.357127856936035,0.0362797253405146,9.84373099807402,7.29540425807647e-23,1.9025572527649e-21
"EHMT2|EHMT2",8889.8778490466,0.163303948850605,0.0248506730438403,6.57140949713965,4.98411773671417e-11,6.02403035896442e-10
"TECR|TECR",3870.61978019762,-0.241523906652058,0.0400244884684063,-6.0344033339166,1.59551104308973e-09,1.62559919273778e-08
"LRRN1|LRRN1",7439.98140314284,0.084991552218432,0.0298976958848051,2.8427458940616,0.0044726714454261,0.0160928356252118
"ARHGEF9|ARHGEF9",7061.76935896312,0.069722327138089,0.0282686523614393,2.46641849942574,0.013647178138079,0.0417669561567343
"PSMB6|PSMB6",7455.01506124507,0.159637083891367,0.0282535643830609,5.65015732978013,1.6030105420738e-08,1.47080013268355e-07
"BMS1P6|BMS1P6",2189.72038055298,-0.132676156139514,0.0541185023634172,-2.45158587812659,0.0142228243191232,0.0433720981766651
"LYSMD1|LYSMD1",2293.98418868059,0.233173241321686,0.0533680730197787,4.36915234386053,1.24729734610498e-05,7.76255131277176e-05
"PSD3|PSD3",11375.6789935009,-0.135244561712451,0.0215066435249871,-6.28850157651611,3.20544814215591e-10,3.5340717281119e-09
"NETO1|NETO1",52867.5443643108,0.0898843911090653,0.0101770837779471,8.83203804451697,1.0278547053584e-18,2.23735756972154e-17
"GRAMD1A|GRAMD1A",2232.71684030166,-0.314966002895913,0.0546320239589884,-5.76522669437169,8.15481531006082e-09,7.73879988941461e-08
"MTRR|MTRR",3785.95891535833,0.225711100265275,0.041214531528898,5.47649316617892,4.3383752105406e-08,3.78832622215976e-07
"IQCH-AS1|IQCH-AS1",2970.49525005124,0.131176184916892,0.0475076821002959,2.76115733535387,0.00575969219704677,0.0199530260621821
"LPGAT1|LPGAT1",12177.9745432206,0.0881402023745465,0.0214234095387429,4.11420050646703,3.88523622723047e-05,0.000221563029762289
"TULP4|TULP4",44766.9078351669,0.197217003985236,0.0110156259304632,17.9033860835671,1.10965361238249e-71,1.03779397500131e-69
"ATP2A2|ATP2A2",49147.9382689248,-0.0770720105477595,0.010046012825074,-7.67190047332951,1.69466429583557e-14,2.71326357920026e-13
"MTMR2|MTMR2",7129.08674904235,-0.115186807520813,0.0280671523795546,-4.1039720012608,4.06116634989649e-05,0.000230625950045839
"FAM105A|FAM105A",1529.9873085866,-1.10863254268077,0.0690762343089817,-16.0494061926103,5.77135773224951e-58,3.97286204096628e-56
"MSL1|MSL1",10374.6157991893,0.159991354798745,0.0224354705285677,7.13117893360085,9.9512850576263e-13,1.38551721423481e-11
"HIST1H2AB|HIST1H2AB",2346.10206558469,0.138001233712655,0.0526264645409481,2.62227825707876,0.0087344085633233,0.0285897452394949
"PCA3|PCA3",489.460152643824,-0.625705653585471,0.119632771446303,-5.23021949605436,1.69308894012507e-07,1.36992715495442e-06
"CDC42BPA|CDC42BPA",46948.6532431292,-0.114442228995308,0.0103310029878297,-11.0775525987289,1.61219281408584e-28,5.30654047374225e-27
"MFSD3|MFSD3",505.606047623134,-0.327274270170165,0.116300312160322,-2.81404464090356,0.00489224340729735,0.0173583759409627
"RPPH1|RPPH1",773323.265170422,-0.0364670190917997,0.00745028841208421,-4.89471240236163,9.84495952988982e-07,7.25584218395847e-06
"RCOR1|RCOR1",9016.06217552998,-0.125653998640292,0.0242298227607009,-5.18592314443562,2.14947445128804e-07,1.71565762412696e-06
"PPP2R2A|PPP2R2A",17536.7222604393,0.113442483059234,0.0168193781048424,6.74474896468219,1.53291827623237e-11,1.94461223049459e-10
"ZFP91|ZFP91",31015.9563676444,0.17291867136169,0.0126693488215346,13.6485839799259,2.05839488821524e-42,1.00409687334845e-40
"FAM149B1|FAM149B1",5345.43898299387,0.162007463032614,0.0329555222723118,4.91594281813968,8.8356187052873e-07,6.54038347502189e-06
"RPS26|RPS26",9282.28565388777,0.0935611046065388,0.0242045672961473,3.86543181961494,0.00011089282485633,0.000581747620068355
"SUB1|SUB1",16410.6529470335,-0.0736719047438152,0.0182315204197624,-4.04090844030523,5.32445448387867e-05,0.000296164590877271
"LMNB1|LMNB1",14224.8226875928,0.048360549656903,0.0190193848315039,2.54269788877704,0.0110000292946345,0.0347881057053496
"COX7B|COX7B",5024.44563928757,-0.0951185714105208,0.0358276097565937,-2.65489582075777,0.00793329050831828,0.0262975684632863
"SPECC1|SPECC1",15326.6480670922,0.104336322904806,0.0180374726800117,5.78442028746227,7.27628156153091e-09,6.93419917469576e-08
"IGF2R|IGF2R",126703.698337079,-0.0962189062376606,0.00719303632801141,-13.3766745849678,8.2768370667528e-41,3.91087761192455e-39
"VAV3|VAV3",307.060058203726,0.391753921550452,0.154171403119838,2.54102845030177,0.0110526925358331,0.0349465058238361
"SHFM1|SHFM1",4154.85027312897,0.167768531509095,0.0380936467968182,4.40410791867552,1.06220059669495e-05,6.69665378511402e-05
"PUM1|PUM1",25793.804443462,0.102823770669879,0.0142089570105847,7.2365459754212,4.60255689546827e-13,6.61879894585845e-12
"FAM111B|FAM111B",5094.2174923265,-0.265672146281548,0.0346161796075883,-7.67479685202782,1.6568101100248e-14,2.65893513633684e-13
"BNIP2|BNIP2",7371.68070467269,0.0675766277033185,0.0278713718663384,2.4245892174735,0.0153257170852762,0.0461330907377257
"FAM160A1|FAM160A1",6047.3144367633,-0.0955206773900449,0.0307129795573295,-3.11010780350191,0.00187019073840462,0.0074875147404952
"FAM175B|FAM175B",2975.48553714508,0.116903388801318,0.0468178499095204,2.49698328793919,0.0125254859586852,0.0388869311093704
"GSS|GSS",11019.2795744862,0.102838388013824,0.0216749879556461,4.74456494390049,2.08954934301286e-06,1.47508478087441e-05
"PRNP|PRNP",9814.93056196577,0.0612672178375165,0.0239698319330474,2.55601365953038,0.0105878962482335,0.0337127168401725
"KLHL9|KLHL9",10661.6262270077,-0.205324269576037,0.0223698300828571,-9.17862446051326,4.36633075163671e-20,1.01563998838671e-18
"HAUS3|HAUS3",2293.63613270345,-0.27796339853485,0.0538068412322723,-5.16594901631453,2.39221997526639e-07,1.8960195841372e-06
"DHFRL1|DHFRL1",3033.70884990007,0.16805993405578,0.0467205298173024,3.59713245361231,0.000321744665917047,0.00153633591512804
"ADD3|ADD3",10000.3852984863,-0.220104897556337,0.0238411729332964,-9.23213376171352,2.65293480095676e-20,6.2350864533405e-19
"TBL1XR1|TBL1XR1",145458.455275661,-0.0369361053213721,0.00715392233379568,-5.16305651612725,2.4294974810053e-07,1.92331671569836e-06
"WDR41|WDR41",6398.54965823795,0.119004063210078,0.029762208726584,3.9984956863696,6.37463426222137e-05,0.000349419625020146
"PHOSPHO2-KLHL23|PHOSPHO2-KLHL23",1194.33257236818,0.493143456616641,0.198815683181597,2.48040521112315,0.0131233151102774,0.0404650468873286
"CHORDC1|CHORDC1",4064.79617591329,0.412935168591731,0.0399625543499467,10.3330524114078,4.99454445290438e-25,1.42292053205539e-23
"TMEM181|TMEM181",12440.0291661026,0.0532189263186489,0.0202119740843315,2.63303950898614,0.00846245027297979,0.027860958521942
"KANSL2|KANSL2",5262.46151633063,0.101884729994044,0.0330081438103455,3.08665432929045,0.00202422838646289,0.00804294203012692
"HIST1H2BM|HIST1H2BM",1093.3450198353,-0.425538782951444,0.0783309448813503,-5.43257563911704,5.55463958300161e-08,4.80092207680591e-07
"VPS45|VPS45",8070.42843103784,0.0749334182653599,0.0264457303571417,2.83347887365584,0.00460443513965077,0.0164987730261542
"DAGLB|DAGLB",1924.74806196404,0.146496908736418,0.0593305571646014,2.46916455427832,0.0135428925371389,0.0415227595966855
"INTS6|INTS6",11356.3140832931,0.0898430596453872,0.023119009730125,3.88611193533597,0.000101862551958761,0.000537075453776344
"TSPAN13|TSPAN13",4197.49958700193,-0.10902909812718,0.037607011025308,-2.89916946746466,0.00374152606017311,0.0137839812284726
"ANKH|ANKH",4841.81913198937,-0.437744758920304,0.0348054614842247,-12.5768985743432,2.82920681414881e-36,1.18782890423133e-34
"SERPINB6|SERPINB6",21842.3793364314,-0.0982568885621941,0.0157257692120047,-6.24814514556064,4.15355610960286e-10,4.51333128223753e-09
"ZNF829|ZNF829",3211.2258809844,0.157277347575309,0.0442887263332628,3.55118244746601,0.000383504468667257,0.00180329545755779
"PDCD10|PDCD10",8509.27226556516,0.145899135073226,0.025709150310844,5.67498860558168,1.3869788744729e-08,1.28212818791595e-07
